TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
50.84,0,105.6117,no,25-34,hispanic,male,Unknown,-10.1952,-1.3403,-3.0906,0,2.5324,0.4543,47.7598,23.6326,0.0008,99.2003,-36.5614,61.6102,0.0948,15.3384,0.0006,98.2516,0.0731,0,0,0.0057,0.0015,8.3709,0.112,0.0015,86.9233,0,98.4202,0,0.0099,71.4847,92.1496,26.9114,0.0055,0.0001,0,0.0011,0.0018,0.0018,23.6326,34.5518,0.0069,2.3007,2.3007,0.0018,0.028,1,0,1,5
50.88,0,106.0821,no,25-34,hispanic,male,Unknown,-10.0679,-0.9745,-2.5912,0,2.2964,0.4568,43.8523,23.1019,0.0008,98.6954,-35.5533,58.7129,0.0898,13.7377,0.0007,97.3757,0.0587,0,0,0.0042,0.0013,7.5539,0.0528,0.002,82.4198,0,98.53,0,0.0088,67.891,87.5227,31.0183,0.0051,0.0001,0,0.0011,0.0018,0.0018,23.1019,37.7082,0.0069,2.3009,2.3009,0.0018,0.028,1,0,1,5
50.96,0,106.7368,no,25-34,hispanic,male,Unknown,-10.8707,-1.0745,-2.8899,0,2.0909,0.4606,40.552,22.3514,0.0008,96.9613,-34.3044,54.1441,0.0818,12.1805,0.0007,96.5489,0.0565,0,0,0.0035,0.0013,5.7771,0.0321,0.0026,74.4349,0,98.5007,0,0.0117,68.0256,82.0657,35.721,0.0057,0.0001,0,0.0011,0.0018,0.0018,22.3514,38.8333,0.007,2.3012,2.3012,0.0018,0.028,1,0,1,5
51,0,106.8702,no,25-34,hispanic,male,Unknown,-10.5204,-1.7456,-2.983,0,1.9333,0.4536,38.0584,20.2966,0.0009,96.3768,-33.9882,52.1992,0.0666,12.1758,0.0006,95.2015,0.0556,0,0,0.0033,0.0012,6.0309,0.0276,0.0039,72.9495,0,98.2891,0,0.0117,66.8004,75.6123,37.2487,0.0067,0.0001,0,0.0011,0.0018,0.0018,20.2966,39.6966,0.007,2.3014,2.3014,0.0018,0.028,1,0,1,5
51.04,0,105.8758,no,25-34,hispanic,male,Unknown,-10.6462,-2.3147,-2.9896,0,1.7384,0.453,34.2595,17.9339,0.001,96.3931,-34.0894,52.5133,0.0703,12.3559,0.0006,93.3093,0.0513,0,0,0.0032,0.0012,8.0993,0.0268,0.006,73.3298,0,98.0868,0,0.0106,64.9045,72.9849,37.9798,0.0076,0.0001,0,0.0011,0.0018,0.0018,17.9339,40.6221,0.007,2.3017,2.3017,0.0018,0.028,1,0,1,5
51.08,0,105.5525,no,25-34,hispanic,male,Unknown,-10.4352,-2.3557,-2.9452,0,1.7238,0.4521,33.7388,17.5093,0.0011,95.9843,-34.5807,54.577,0.0652,12.8145,0.0005,92.9303,0.0527,0,0,0.0028,0.0012,9.6401,0.0232,0.0083,72.3427,0,98.0713,0,0.0092,64.1107,71.9721,39.107,0.0077,0.0001,0,0.0011,0.0018,0.0018,17.5093,41.3933,0.007,2.302,2.302,0.0018,0.028,1,0,1,5
51.16,0,105.7026,no,25-34,hispanic,male,Unknown,-10.6027,-2.0967,-3.6561,0,1.624,0.4453,29.9668,17.8743,0.0011,96.3177,-35.7702,62.1499,0.0718,12.423,0.0005,92.1186,0.0582,0,0,0.0025,0.0012,14.8242,0.0211,0.0126,73.3391,0,98.1669,0,0.0099,64.4876,69.7106,39.3936,0.0084,0.0001,0,0.0012,0.0018,0.0018,17.8743,42.3203,0.007,2.3022,2.3022,0.0018,0.028,1,0,1,5
51.2,0,106.2063,no,25-34,hispanic,male,Unknown,-9.7255,-2.9856,-3.9284,0,1.4608,0.4393,24.5101,15.9982,0.0014,97.4297,-38.9376,75.5486,0.0853,14.1613,0.0005,89.4669,0.0547,0,0,0.0028,0.0012,26.3263,0.0382,0.0172,77.3084,0,97.818,0,0.0076,61.0753,75.0207,38.659,0.0098,0.0001,0,0.0012,0.0018,0.0018,15.9982,44.0942,0.007,2.3025,2.3025,0.0018,0.028,1,0,1,5
51.24,0,105.6483,no,25-34,hispanic,male,Unknown,-11.1483,-2.8789,-3.8143,0,1.1427,0.437,18.222,12.9712,0.0016,96.2467,-37.8911,72.7173,0.0953,12.7416,0.0005,86.0317,0.0599,0,0,0.0029,0.0011,27.6928,0.0615,0.0279,74.2431,0,97.8631,0,0.0069,59.5723,75.1264,35.9205,0.0125,0.0001,0,0.0013,0.0018,0.0018,12.9712,45.1825,0.0069,2.3028,2.3028,0.0018,0.028,1,0,1,5
51.32,0,105.7829,no,25-34,hispanic,male,Unknown,-9.5536,-2.6595,-4.1816,0,0.9865,0.4364,18.5796,8.1046,0.002,95.8923,-34.2205,50.2321,0.0816,14.0122,0.0005,82.8935,0.0779,0,0,0.0029,0.0011,17.2364,0.0717,0.0442,73.9033,0,97.953,0,0.0048,55.7532,71.6242,31.375,0.0166,0.0001,0,0.0014,0.0018,0.0018,8.1046,46.2079,0.0066,2.3032,2.3032,0.0018,0.028,1,0,1,5
51.36,0,105.7473,no,25-34,hispanic,male,Unknown,-10.0535,-2.4503,-4.2458,0,0.8717,0.436,18.5493,5.4986,0.0025,94.9748,-31.4517,32.6387,0.0777,15.0012,0.0005,80.2948,0.0896,0,0,0.0033,0.001,9.5611,0.0941,0.0694,72.3713,0,98.0352,0,0.0043,52.8131,64.4669,25.7039,0.022,0.0001,0,0.0014,0.0018,0.0018,5.4986,46.9833,0.006,2.3035,2.3035,0.0018,0.028,1,0,1,5
51.4,0,105.6758,no,25-34,hispanic,male,Unknown,-9.1768,-2.6181,-4.5173,0,0.8652,0.4364,21.364,3.8238,0.003,92.7795,-29.942,21.4806,0.0631,17.8961,0.0005,78.6667,0.1051,0,0,0.0028,0.001,3.1865,0.0944,0.119,69.0168,0,97.9695,0,0.0037,48.8591,52.2048,19.4017,0.0336,0.0001,0,0.0015,0.0018,0.0018,3.8238,47.3835,0.0049,2.3037,2.3037,0.0018,0.028,1,0,1,5
51.48,0,106.0301,no,25-34,hispanic,male,Unknown,-9.3857,-1.9999,-4.2991,0,0.7063,0.4398,17.861,2.7159,0.0036,87.7942,-28.0305,14.967,0.0513,17.6309,0.0005,75.3221,0.1379,0,0,0.002,0.0011,0.3572,0.0691,0.1941,64.1378,0,98.2014,0,0.0037,44.271,33.2189,13.2802,0.0492,0.0001,0,0.0015,0.0018,0.0018,2.7159,47.1664,0.0034,2.304,2.304,0.0018,0.028,1,0,1,5
51.52,0,106.2581,no,25-34,hispanic,male,Unknown,-9.4853,-1.7286,-4.0109,0,0.5542,0.4413,13.7972,1.8016,0.0047,73.2587,-26.7844,11.4327,0.0402,17.8802,0.0005,71.0259,0.1363,0,0,0.0014,0.001,0.2361,0.0499,0.3121,55.803,0,98.2948,0,0.0043,41.8193,16.9527,9.5061,0.0708,0.0001,0,0.0016,0.0018,0.0018,1.8016,44.4776,0.0032,2.3041,2.3041,0.0018,0.028,1,0,1,5
51.56,0,105.4599,no,25-34,hispanic,male,Unknown,-8.7634,-1.5686,-4.2438,0,0.4205,0.4432,10.2744,1.0523,0.0067,42.1403,-25.4656,8.2383,0.0243,18.8663,0.0007,65.7317,0.1395,0,0,0.001,0.001,0.1022,0.0378,0.5228,44.2573,0,98.3476,0,0.0039,37.7196,6.7614,6.4195,0.1001,0.0001,0,0.0017,0.0018,0.0018,1.0523,40.1669,0.0028,2.3044,2.3044,0.0018,0.028,1,0,1,5
51.64,0,106.2747,no,25-34,hispanic,male,Unknown,-8.1911,-1.1658,-3.9869,0.0001,0.2025,0.4466,4.2283,0.334,0.0142,9.1233,-21.6608,3.6725,0.0092,18.5309,0.0008,53.4288,0.1335,0,0.0001,0.0008,0.0009,0.0366,0.0195,0.8348,27.7669,0,98.4736,0,0.0046,34.813,1.3644,3.5966,0.1593,0.0001,0,0.0017,0.0018,0.0018,0.334,35.5692,0.0025,2.3047,2.3047,0.0018,0.028,1,0,1,5
51.68,0,106.6361,no,25-34,hispanic,male,Unknown,-8.3977,-1.3575,-3.4063,0.0001,0.1113,0.4516,2.0123,0.1122,0.0291,1.5061,-18.7056,1.7732,0.0027,19.6897,0.0009,42.4234,0.1283,0,0.0001,0.0006,0.0009,0.0324,0.007,1.3739,11.9933,0,98.4148,0,0.0047,30.6756,0.2601,1.8558,0.2555,0.0001,0,0.0017,0.0018,0.0018,0.1122,30.8286,0.0024,2.305,2.305,0.0018,0.028,1,0,1,5
51.72,0,105.9956,no,25-34,hispanic,male,Unknown,-9.0387,-0.3914,-3.7325,0.0002,0.0723,0.4578,1.0563,0.0621,0.0434,0.6446,-16.1261,1.1441,0.001,18.0529,0.001,35.4746,0.124,0,0.0002,0.0004,0.0009,0.0288,0.0021,2.0983,5.1495,0,98.6897,0,0.0068,30.4267,0.0439,1.0038,0.4039,0.0001,0,0.0017,0.0018,0.0018,0.0621,26.1825,0.0024,2.3052,2.3052,0.0018,0.028,1,0,1,5
51.8,0,106.0961,no,25-34,hispanic,male,Unknown,-8.8127,-1.5627,-3.3533,0.0003,0.0577,0.4642,0.8177,0.0301,0.0721,0.439,-15.3127,0.7868,0.0003,21.4824,0.0012,29.3482,0.1188,0,0.0002,0.0003,0.0009,0.0218,0.0006,2.9323,2.5945,0,98.3495,0,0.0063,28.1278,0.0085,0.5533,0.5831,0.0002,0,0.0018,0.0018,0.0018,0.0301,21.5677,0.0024,2.3054,2.3054,0.0018,0.0281,1,0,1,5
51.84,0,107.1115,no,25-34,hispanic,male,Unknown,-8.0054,-1.4941,-3.4071,0.0004,0.045,0.474,0.5124,0.0212,0.0946,0.3359,-13.5422,0.6327,0.0001,19.9523,0.0012,24.9994,0.11,0,0.0003,0.0002,0.0009,0.0153,0.0002,4.2079,0.832,0,98.3716,0,0.0079,27.0072,0.002,0.2921,0.9278,0.0002,0,0.0018,0.0018,0.0018,0.0212,17.1163,0.0024,2.3055,2.3055,0.0018,0.0281,1,0,1,5
51.88,0,106.9367,no,25-34,hispanic,male,Unknown,-8.2884,-1.3657,-3.6627,0.0005,0.0397,0.4921,0.3705,0.0133,0.141,0.2924,-12.5671,0.5418,0,21.1283,0.0015,20.5976,0.0964,0,0.0005,0.0002,0.001,0.0112,0.0001,6.4268,0.3001,0,98.4123,0,0.0068,24.4492,0.0005,0.1662,1.5021,0.0002,0.0001,0.0018,0.0018,0.0018,0.0133,13.0001,0.0024,2.3056,2.3056,0.0018,0.0282,1,0,1,5
51.96,0,105.5495,no,25-34,hispanic,male,Unknown,-8.8228,-1.5218,-3.7234,0.0007,0.0362,0.5167,0.2494,0.01,0.1916,0.2705,-11.3226,0.5212,0,20.3822,0.0016,17.2247,0.0814,0,0.0008,0.0002,0.001,0.0069,0.0001,9.2531,0.1592,0,98.3627,0,0.0072,24.3533,0.0002,0.0925,2.3729,0.0003,0.0001,0.0018,0.0018,0.0018,0.01,9.8436,0.0024,2.3057,2.3057,0.0018,0.0283,1,0,1,5
52,0,106.3242,no,25-34,hispanic,male,Unknown,-8.7866,-1.7949,-2.5807,0.0008,0.0429,0.5617,0.2109,0.0083,0.2643,0.2616,-11.3022,0.6558,0,21.6314,0.0019,15.8969,0.0878,0.0001,0.0011,0.0002,0.001,0.0054,0.0001,13.8162,0.0786,0,98.2724,0,0.0067,27.0546,0.0001,0.0469,3.5567,0.0003,0.0001,0.0018,0.0018,0.0018,0.0083,8.7186,0.0023,2.3057,2.3057,0.0018,0.0285,1,0,1,5
52.04,0,105.7752,no,25-34,hispanic,male,Unknown,-9.3024,-2.1117,-2.4805,0.0009,0.054,0.6258,0.1574,0.0085,0.341,0.2591,-10.8928,0.9814,0,20.5642,0.002,15.5995,0.0881,0.0001,0.0015,0.0002,0.001,0.0036,0,19.804,0.0407,0,98.1615,0,0.0067,29.9342,0.0001,0.0241,5.3509,0.0004,0.0001,0.0018,0.0018,0.0018,0.0085,7.8552,0.0023,2.3057,2.3057,0.0018,0.0288,1,0,1,5
52.08,0,105.6423,no,25-34,hispanic,male,Unknown,-9.4062,-1.2828,-2.3096,0.0011,0.0724,0.7157,0.1112,0.0086,0.4678,0.257,-10.4521,1.6204,0,19.4045,0.002,15.2908,0.088,0.0002,0.0023,0.0002,0.0011,0.0031,0,27.2232,0.0205,0,98.438,0,0.008,33.2828,0,0.0118,8.7496,0.0004,0.0002,0.0018,0.0018,0.0018,0.0086,6.9298,0.0023,2.3056,2.3056,0.0018,0.0293,1,0,1,5
52.16,0,106.1003,no,25-34,hispanic,male,Unknown,-9.1174,-2.4548,-2.0809,0.0012,0.135,0.8903,0.0758,0.0108,0.6949,0.2652,-10.4889,4.2532,0,17.8181,0.0022,17.0004,0.0866,0.0003,0.0037,0.0002,0.0011,0.0024,0,39.4031,0.0125,0,98.0335,0,0.0087,36.6604,0,0.0056,15.0815,0.0005,0.0002,0.0018,0.0018,0.0018,0.0108,6.1585,0.0023,2.3055,2.3055,0.0018,0.0303,1,0,1,5
52.2,0,107.2444,no,25-34,hispanic,male,Unknown,-8.6791,-2.4084,-2.7508,0.0015,0.2826,1.1138,0.0677,0.0103,1.269,0.2698,-11.8138,10.3548,0,21.2837,0.0023,17.9335,0.0916,0.0005,0.0066,0.0002,0.0012,0.0014,0,51.8488,0.0102,0,98.0513,0,0.0063,37.1025,0,0.0027,23.6569,0.0005,0.0002,0.0018,0.0018,0.0018,0.0103,5.2315,0.0023,2.3054,2.3054,0.0018,0.0323,1,0,1,5
52.24,0,106.4467,no,25-34,hispanic,male,Unknown,-8.8598,-1.9557,-3.1273,0.0017,0.6256,1.3905,0.0674,0.0094,2.3738,0.2757,-13.6186,23.4389,0,26.1432,0.0024,19.0984,0.0783,0.0008,0.0106,0.0002,0.0013,0.0012,0.0001,64.3299,0.0095,0,98.217,0,0.0032,34.6388,0,0.0012,35.1308,0.0006,0.0002,0.0018,0.0018,0.0018,0.0094,3.4577,0.0022,2.3052,2.3052,0.0018,0.0359,1,0,1,5
52.32,0,106.2354,no,25-34,hispanic,male,Unknown,-9.2731,-2.1728,-2.8454,0.0019,1.109,1.6584,0.0577,0.0098,3.5895,0.2816,-14.3786,40.4258,0,27.5634,0.0024,20.2224,0.0604,0.0012,0.0179,0.0002,0.0012,0.0009,0.0001,74.3491,0.0102,0,98.1393,0,0.0023,33.6673,0,0.0006,48.419,0.0006,0.0003,0.0018,0.0018,0.0018,0.0098,2.3693,0.0022,2.3049,2.3049,0.0018,0.0426,1,0,1,5
52.36,0,106.7089,no,25-34,hispanic,male,Unknown,-9.0255,-2.6954,-3.7949,0.0021,1.6655,1.8441,0.0633,0.0084,5.1749,0.2824,-15.6863,51.2239,0,31.7311,0.0025,20.3916,0.0603,0.0016,0.0268,0.0002,0.0012,0.0009,0.0001,80.2939,0.0088,0,97.9385,0,0.0016,32.1158,0,0.0003,59.7996,0.0006,0.0003,0.0018,0.0018,0.0018,0.0084,1.3439,0.0022,2.3046,2.3046,0.0018,0.0535,1,0,1,5
52.4,0,105.5189,no,25-34,hispanic,male,Unknown,-8.9351,-3.5394,-2.5651,0.002,2.1879,1.9694,0.0638,0.0097,5.5765,0.291,-16.233,60.6648,0,31.9287,0.0023,22.0013,0.0558,0.0018,0.0363,0.0002,0.0011,0.0007,0.0001,84.0641,0.0081,0,97.5687,0,0.0012,32.5555,0,0.0002,68.4757,0.0007,0.0003,0.0018,0.0018,0.0018,0.0097,0.5685,0.0021,2.3043,2.3043,0.0018,0.0689,1,0,1,5
52.48,0,105.3482,no,25-34,hispanic,male,Unknown,-8.7049,-2.7385,-1.6789,0.0022,2.394,2.0528,0.0591,0.0088,6.5696,0.2872,-16.2663,63.4516,0,32.7498,0.002,21.2847,0.0449,0.0021,0.0465,0.0002,0.001,0.0008,0.0001,86.4383,0.0097,0,97.921,0,0.0008,32.039,0,0.0001,73.8346,0.0007,0.0003,0.0018,0.0018,0.0018,0.0088,0.1679,0.0021,2.304,2.304,0.0018,0.0879,1,0,1,5
52.52,0,105.7768,no,25-34,hispanic,male,Unknown,-9.3887,-3.151,-2.7811,0.0025,2.4619,2.1477,0.0484,0.0075,7.9983,0.279,-15.8245,65.1517,0,32.8004,0.0021,19.7228,0.0468,0.0024,0.0612,0.0002,0.0009,0.0008,0.0001,89.0372,0.0107,0,97.7463,0,0.0006,27.5304,0,0.0001,79.4963,0.0007,0.0003,0.0018,0.0018,0.0018,0.0075,0.0248,0.0021,2.3036,2.3036,0.0018,0.1116,1,0,1,5
52.56,0,105.6914,no,25-34,hispanic,male,Unknown,-8.8037,-2.7163,-2.3949,0.0027,2.7136,2.1951,0.0524,0.0065,9.2786,0.2762,-16.4096,66.3301,0,35.2446,0.0022,19.1876,0.0503,0.0027,0.0762,0.0002,0.0009,0.0008,0.0001,90.305,0.011,0,97.9301,0,0.0004,24.252,0,0.0001,83.115,0.0008,0.0004,0.0018,0.0018,0.0018,0.0065,0.0018,0.002,2.3032,2.3032,0.0018,0.1387,1,0,1,5
52.64,0,105.8812,no,25-34,hispanic,male,Unknown,-9.4765,-2.5343,-2.3708,0.0032,2.5476,2.2562,0.0418,0.0053,11.0573,0.2652,-15.721,65.2927,0,35.0766,0.0025,17.0042,0.0576,0.0034,0.0945,0.0002,0.0009,0.0006,0.0001,91.8428,0.0117,0,98.0026,0,0.0003,20.8507,0,0,87.023,0.0008,0.0004,0.0018,0.0018,0.0018,0.0053,0,0.002,2.3029,2.3029,0.0018,0.1702,1,0,1,5
52.68,0,105.748,no,25-34,hispanic,male,Unknown,-8.8117,-3.1873,-2.7355,0.0036,2.5731,2.2956,0.0402,0.0044,12.8573,0.2585,-15.7576,64.7703,0,36.5292,0.0025,15.6503,0.0571,0.0036,0.1046,0.0002,0.0009,0.0007,0.0001,92.8751,0.0109,0,97.7302,0,0.0002,18.1992,0,0,88.8509,0.0009,0.0004,0.0018,0.0018,0.0018,0.0044,0,0.002,2.3025,2.3025,0.0018,0.204,1,0,1,5
52.72,0,105.4412,no,25-34,hispanic,male,Unknown,-9.531,-2.5093,-2.238,0.0035,2.3826,2.3249,0.0298,0.0056,11.3876,0.2609,-14.4961,66.6881,0,31.8301,0.0025,16.1339,0.0639,0.0036,0.1042,0.0002,0.0009,0.0007,0.0001,93.5836,0.0115,0,98.0124,0,0.0002,18.3117,0,0,89.9404,0.0009,0.0004,0.0018,0.0018,0.0018,0.0056,0,0.002,2.3022,2.3022,0.0018,0.2391,1,0,1,5
52.8,0,105.8031,no,25-34,hispanic,male,Unknown,-9.109,-3.9203,-3.1899,0.0036,2.1635,2.3523,0.0222,0.0063,10.7988,0.2592,-13.2905,67.2618,0,28.1281,0.0029,15.8007,0.0669,0.0038,0.109,0.0002,0.001,0.0005,0.0001,94.28,0.0108,0,97.3812,0,0.0002,18.4057,0,0,91.1259,0.0009,0.0005,0.0018,0.0018,0.0018,0.0063,0,0.0019,2.3019,2.3019,0.0018,0.2759,1,0,1,5
52.84,0,105.4974,no,25-34,hispanic,male,Unknown,-9.1367,-2.3863,-2.1898,0.0038,2.1377,2.3878,0.0198,0.0062,11.2289,0.2569,-12.9229,67.857,0,27.3509,0.003,15.3237,0.0678,0.004,0.1206,0.0002,0.0009,0.0005,0.0001,95.1372,0.0099,0,98.0597,0,0.0002,17.9786,0,0,92.6828,0.0009,0.0005,0.0018,0.0018,0.0018,0.0062,0,0.0019,2.3017,2.3017,0.0018,0.3148,1,0,1,5
52.88,0,105.7282,no,25-34,hispanic,male,Unknown,-9.3535,-3.1739,-2.5235,0.0038,2.0842,2.4075,0.0174,0.0067,10.9628,0.2569,-12.4281,68.6396,0,25.701,0.0034,15.3261,0.0657,0.0044,0.121,0.0002,0.001,0.0005,0.0001,95.6404,0.0095,0,97.7362,0,0.0002,18.5717,0,0,93.2483,0.001,0.0005,0.0018,0.0018,0.0018,0.0067,0,0.0019,2.3017,2.3017,0.0018,0.3546,1,0,1,5
52.96,0,105.1822,no,25-34,hispanic,male,Unknown,-9.0646,-3.0135,-3.1403,0.0042,1.8874,2.4153,0.0148,0.0059,11.7765,0.2497,-11.7766,66.5567,0,25.066,0.0041,13.8049,0.0675,0.0046,0.113,0.0002,0.001,0.0004,0.0002,95.8299,0.0101,0,97.8061,0,0.0002,17.9292,0,0,93.7021,0.001,0.0005,0.0018,0.0018,0.0018,0.0059,0,0.0019,2.3017,2.3017,0.0018,0.395,1,0,1,5
53,0,105.415,no,25-34,hispanic,male,Unknown,-9.463,-3.5593,-3.5299,0.0042,1.7717,2.4331,0.0121,0.0067,11.0551,0.2499,-10.9416,67.2707,0,22.1997,0.0051,13.8596,0.0717,0.0048,0.122,0.0002,0.0011,0.0005,0.0002,96.2267,0.0085,0,97.5592,0,0.0002,17.7262,0,0,94.1168,0.001,0.0005,0.0018,0.0018,0.0018,0.0067,0,0.0019,2.3018,2.3018,0.0018,0.436,1,0,1,5
53.04,0,105.1058,no,25-34,hispanic,male,Unknown,-9.5668,-2.7819,-3.2946,0.0045,1.6674,2.4415,0.0108,0.0063,11.6071,0.2454,-10.4868,66.1766,0,21.6546,0.0058,12.8852,0.0644,0.0051,0.1284,0.0003,0.0012,0.0006,0.0002,96.5112,0.0087,0,97.9033,0,0.0002,16.0911,0,0,94.664,0.001,0.0005,0.0018,0.0018,0.0019,0.0063,0,0.0019,2.3019,2.3019,0.0018,0.4778,1,0,1,5
53.08,0,106.2475,no,25-34,hispanic,male,Unknown,-8.9879,-3.4885,-3.9253,0.0048,1.6533,2.4602,0.0103,0.0059,12.2405,0.2428,-10.3975,65.9273,0,21.8827,0.0062,12.3092,0.0673,0.0058,0.1473,0.0003,0.0014,0.0006,0.0002,96.9315,0.0077,0,97.5927,0,0.0002,14.5774,0,0,95.3236,0.001,0.0005,0.0018,0.0018,0.0019,0.0059,0,0.0019,2.302,2.302,0.0018,0.5205,1,0,1,5
53.16,0,105.8407,no,25-34,hispanic,male,Unknown,-9.6985,-3.1996,-3.6541,0.0048,1.6257,2.4717,0.0097,0.006,12.1439,0.2424,-10.1548,66.2016,0,21.0912,0.0058,12.2423,0.074,0.0063,0.1633,0.0003,0.0015,0.0007,0.0002,97.1698,0.0069,0,97.7248,0,0.0002,13.6042,0,0,95.825,0.001,0.0005,0.0018,0.0018,0.0019,0.006,0,0.0019,2.3022,2.3022,0.0018,0.5638,1,0,1,5
53.2,0,106.298,no,25-34,hispanic,male,Unknown,-8.8176,-2.4367,-2.8312,0.0048,1.5323,2.4769,0.0083,0.0067,11.4249,0.2428,-9.5117,66.4538,0,18.8226,0.0052,12.3205,0.0805,0.0065,0.1786,0.0003,0.0018,0.0009,0.0002,97.2497,0.0083,0,98.0404,0,0.0003,13.3762,0,0,95.8611,0.001,0.0006,0.0018,0.0018,0.0019,0.0067,0,0.0019,2.3022,2.3022,0.0018,0.6066,1,0,1,5
53.24,0,106.1515,no,25-34,hispanic,male,Unknown,-8.9723,-2.9758,-2.5678,0.0053,1.3803,2.4775,0.0072,0.0059,12.2666,0.2359,-8.9043,63.9761,0,18.3585,0.0047,10.7641,0.0804,0.0069,0.1766,0.0003,0.0018,0.0008,0.0002,97.2764,0.0083,0,97.8222,0,0.0003,12.0796,0,0,95.9837,0.001,0.0006,0.0018,0.0018,0.0019,0.0059,0,0.0019,2.3023,2.3023,0.0018,0.6488,1,0,1,5
53.32,0,105.7495,no,25-34,hispanic,male,Unknown,-9.5348,-2.4029,-2.2829,0.0057,1.2429,2.4826,0.006,0.0056,12.5384,0.2311,-8.1784,62.1626,0,17.0011,0.0045,9.6708,0.0972,0.0074,0.1776,0.0003,0.002,0.0008,0.0003,97.2796,0.0099,0,98.0534,0,0.0004,12.1174,0,0,96.0643,0.001,0.0006,0.0018,0.0018,0.0019,0.0056,0,0.0019,2.3023,2.3023,0.0018,0.6894,1,0,1,5
53.36,0,105.2032,no,25-34,hispanic,male,Unknown,-8.866,-3.4279,-2.3601,0.0057,1.199,2.4796,0.0057,0.0057,12.2847,0.2307,-7.889,61.8565,0,16.1242,0.0038,9.5642,0.098,0.0077,0.1847,0.0004,0.0022,0.001,0.0003,97.2043,0.0123,0,97.621,0,0.0005,12.0852,0,0,96.0698,0.0011,0.0006,0.0018,0.0018,0.0019,0.0057,0,0.0019,2.3024,2.3024,0.0018,0.7269,1,0,1,5
53.4,0,106.5792,no,25-34,hispanic,male,Unknown,-8.9159,-2.1909,-2.5479,0.0063,1.0986,2.4818,0.005,0.0051,13.153,0.2249,-7.4134,59.5606,0,15.8983,0.0038,8.1768,0.1007,0.0083,0.1943,0.0005,0.0025,0.001,0.0003,97.2438,0.0152,0,98.1327,0,0.0006,11.8661,0,0,96.2493,0.0011,0.0007,0.0018,0.0018,0.0019,0.0051,0,0.0019,2.3024,2.3024,0.0018,0.7605,1,0,1,5
53.48,0,105.38,no,25-34,hispanic,male,Unknown,-8.6807,-2.2611,-2.3825,0.0063,1.1097,2.4819,0.0052,0.0049,13.3649,0.2246,-7.5642,59.4306,0,16.4068,0.0034,8.1141,0.1019,0.0091,0.2174,0.0005,0.0028,0.001,0.0003,97.231,0.0151,0,98.1068,0,0.0008,12.3537,0,0,96.4874,0.0011,0.0007,0.0018,0.0018,0.0019,0.0049,0,0.0019,2.3023,2.3023,0.0018,0.79,1,0,1,5
53.52,0,104.9999,no,25-34,hispanic,male,Unknown,-9.4909,-2.8285,-1.9451,0.0065,1.1296,2.485,0.0055,0.0045,14.1305,0.2231,-7.8662,58.8518,0,17.7242,0.0031,7.7316,0.1055,0.0098,0.2451,0.0006,0.0031,0.0011,0.0003,97.2782,0.0174,0,97.8841,0,0.001,13.2796,0,0,96.7261,0.0011,0.0007,0.0018,0.0018,0.0019,0.0045,0,0.0019,2.3023,2.3023,0.0018,0.8163,1,0,1,5
53.56,0,105.9832,no,25-34,hispanic,male,Unknown,-9.3456,-3.8067,-2.3757,0.0066,1.1313,2.4867,0.0056,0.0043,14.6186,0.2218,-8.006,58.2882,0,18.4433,0.0025,7.4197,0.1108,0.0107,0.2661,0.0006,0.0034,0.0012,0.0003,97.2649,0.0174,0,97.4386,0,0.0013,14.8918,0,0,96.7717,0.0012,0.0007,0.0018,0.0018,0.0019,0.0043,0,0.0019,2.3022,2.3022,0.0018,0.838,1,0,1,5
53.64,0,104.9879,no,25-34,hispanic,male,Unknown,-9.363,-3.6477,-2.091,0.0069,1.107,2.4932,0.0055,0.004,15.2501,0.2194,-7.9741,57.3383,0,18.8476,0.0023,6.8279,0.1226,0.0118,0.2918,0.0006,0.0036,0.0012,0.0003,97.3114,0.0207,0,97.5167,0,0.0015,16.6165,0,0,96.9434,0.0012,0.0008,0.0018,0.0018,0.0019,0.004,0,0.0019,2.3021,2.3021,0.0018,0.8565,1,0,1,5
53.68,0,105.9918,no,25-34,hispanic,male,Unknown,-11.7399,-3.8947,-1.4016,0.0065,1.1603,2.5163,0.0058,0.0043,14.5504,0.2231,-8.2309,58.942,0,18.6531,0.0023,7.6934,0.1785,0.0119,0.3318,0.0007,0.0036,0.0011,0.0003,97.3686,0.0257,0.0065,97.3943,0,0.0029,18.8473,0,0,96.9725,0.0012,0.0008,0.0018,0.0018,0.0019,0.0043,0,0.0019,2.302,2.302,0.0018,0.8707,1,0,1,5
